cod_elec,type_elec,date_elec,turn,cod_INE_prov,cod_mun_district,cod_INE_mun,id_candidacies,order,holder,name,surname,sex,id_card,elected
03,senate,1996-03-03,1,04,9,020,000007,20,TRUE,ANTONIO MARTINEZ CAYUELA,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,005,000019,5,TRUE,FRANCISCO GONZALEZ HERNAN,DEZ, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,013,000032,13,TRUE,JOSE BERDUGO ROMERO,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,002,000051,2,TRUE,JUAN EUGENIO ALFONSO FERN,ANDEZ, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,003,000051,3,TRUE,RAFAEL LAZARO PEREZ,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,004,000051,4,TRUE,FRANCISCA OLIVENCIA FERNA,NDEZ, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,017,000065,17,TRUE,SALVADOR GONZALEZ ROMERA,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,018,000065,18,TRUE,INDALECIO GUTIERREZ MUÑOZ,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,019,000065,19,TRUE,MARIANO JUNCO GONZALEZ,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,007,000068,7,TRUE,JOSE ANDREU GALAN,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,008,000068,8,TRUE,MARIA LORETO FERNANDEZ-NI,ETO FERNANDEZ, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,009,000068,9,TRUE,FERNANDO MOLERO GARZON,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,010,000091,10,TRUE,ENRIQUE PEDRO ARANCE SOTO,, ,0000000000,TRUE
03,senate,1996-03-03,1,04,9,011,000091,11,TRUE,MARIA SOL PIZARRO SANCHEZ,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,012,000091,12,TRUE,LUIS ROGELIO RODRIGUEZ-CO,MENDADOR PEREZ, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,014,000109,14,TRUE,ANTONIO BONILLA RODRIGUEZ,, ,0000000000,TRUE
03,senate,1996-03-03,1,04,9,015,000109,15,TRUE,BARTOLOME ANTONIO FLORES,FLORES, ,0000000000,TRUE
03,senate,1996-03-03,1,04,9,016,000109,16,TRUE,MARIA MARTINEZ CASTRO,, ,0000000000,TRUE
03,senate,1996-03-03,1,04,9,001,000116,1,TRUE,FELIX SANTOS LARGO CANO,, ,0000000000,FALSE
03,senate,1996-03-03,1,04,9,006,000124,6,TRUE,CIPRIA FLUIXA CASTELLO,, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,013,000007,13,TRUE,JUAN ANTONIO GARCES DOMIN,GUEZ, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,020,000019,20,TRUE,MANUEL GOMEZ LAGUNA,, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,005,000032,5,TRUE,ANGEL ROVIRA GARCIA,, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,010,000051,10,TRUE,JOSE CAMPOS VARELA,, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,011,000051,11,TRUE,MARIA DEL CARMEN ORTIZ VE,LASCO, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,012,000051,12,TRUE,JUSTO DE LA ROSA JIMENEZ,, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,018,000065,18,TRUE,ANTONIO GODOY ROMERO,, ,0000000000,FALSE
03,senate,1996-03-03,1,11,9,019,000065,19,TRUE,JUAN MANUEL NIETO GARCIA,, ,0000000000,FALSE
