cod_elec,type_elec,date_elec,turn,cod_INE_prov,cod_mun_district,cod_INE_mun,id_candidacies,order,holder,name,surname,sex,id_card,elected
03,senate,1977-06-15,1,04,9,006,000008,6,TRUE,VICENTE GONZALEZ AZNAR,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,009,000008,9,TRUE,EMILIO MARIN DE BURGOS,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,011,000008,11,TRUE,ANTONIO MORENO MARTIN,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,001,000009,1,TRUE,ANTONIO ANDUJAR RODRIGUEZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,015,000009,15,TRUE,RAFAEL VICIANA ARAEZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,016,000009,16,TRUE,MIGUEL VIZCAINO MARQUEZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,007,000012,7,TRUE,ANGEL MARIA DE LERA GARCI,A, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,010,000012,10,TRUE,FRANCISCO MEDINA SANCHEZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,014,000012,14,TRUE,MANUEL RODRIGUEZ DE SORIA,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,005,000033,5,TRUE,FRANCISCO GALDEANO FERNAN,DEZ, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,002,000087,2,TRUE,JESUS DURBAN REMON,, ,0000000000,TRUE
03,senate,1977-06-15,1,04,9,004,000087,4,TRUE,JOSE FERNANDEZ ALEMAN,, ,0000000000,TRUE
03,senate,1977-06-15,1,04,9,013,000087,13,TRUE,MANUEL DE OÑA IRIBARNE,, ,0000000000,TRUE
03,senate,1977-06-15,1,04,9,003,000093,3,TRUE,EMILIO ESTEBAN HANZA,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,008,000093,8,TRUE,ANGEL LOPEZ MASEGOSA,, ,0000000000,FALSE
03,senate,1977-06-15,1,04,9,012,000093,12,TRUE,JOAQUIN NAVARRO ESTEBAN,, ,0000000000,TRUE
03,senate,1977-06-15,1,11,9,005,000006,5,TRUE,JUAN LUIS BANDRES GUERRER,O, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,003,000009,3,TRUE,JOSE ARELLANO CAMPOS,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,011,000009,11,TRUE,URBANO HERRERO MARTOS,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,013,000009,13,TRUE,ANTONIO LEON MANJON,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,019,000033,19,TRUE,JOSE JULIO VELEZ NOGUERA,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,001,000035,1,TRUE,JERONIMO ALMAGRO Y MONTES,DE OCA, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,004,000035,4,TRUE,EDUARDO BALLESTERO MORALE,S, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,016,000035,16,TRUE,FERNANDO PORRO GUERRERO,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,008,000084,8,TRUE,ANTONIO CRUCES PEREZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,012,000084,12,TRUE,INOCENCIO LEON CANTERO,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,017,000084,17,TRUE,MIGUEL ROURE LINHOFF,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,007,000087,7,TRUE,ANTONIO CORTES SABARIEGO,, ,0000000000,TRUE
03,senate,1977-06-15,1,11,9,014,000087,14,TRUE,JUAN MORALES SANCHEZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,020,000087,20,TRUE,JOSE LUIS VILLAR CERON,, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,006,000091,6,TRUE,JOSE BOHORQUEZ MORA FIGUE,ROA, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,018,000091,18,TRUE,FRANCISCO SANCHEZ COSSIO,Y VELEZ, ,0000000000,FALSE
03,senate,1977-06-15,1,11,9,002,000094,2,TRUE,GUILLERMO ALONSO DEL REAL,MONTES, ,0000000000,TRUE
03,senate,1977-06-15,1,11,9,009,000094,9,TRUE,JOSE MANUEL DUARTE CENDAN,, ,0000000000,TRUE
03,senate,1977-06-15,1,11,9,010,000094,10,TRUE,PATRICIO GUTIERREZ CANO,, ,0000000000,TRUE
03,senate,1977-06-15,1,11,9,015,000095,15,TRUE,CARMEN PINEDO SANCHEZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,003,000009,3,TRUE,ANTONIO CRUZ CONDE Y COND,E, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,007,000009,7,TRUE,JOSE JAEN BONILLA,, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,018,000009,18,TRUE,ALFONSO VERA VEGA,, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,015,000033,15,TRUE,MANUEL PEREZ PEREZ,, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,008,000062,8,TRUE,JOSE JUAN LOPEZ GAVILAN,, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,002,000078,2,TRUE,MATIAS CAMACHO LLORIZ,, ,0000000000,TRUE
03,senate,1977-06-15,1,14,9,006,000078,6,TRUE,MANUEL GRACIA NAVARRO,, ,0000000000,TRUE
03,senate,1977-06-15,1,14,9,011,000078,11,TRUE,JOAQUIN MARTINEZ BJORKMAN,, ,0000000000,TRUE
03,senate,1977-06-15,1,14,9,019,000080,19,TRUE,ANTONIO ZURITA DE JULIAN,, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,013,000084,13,TRUE,FRANCISCO MUÑOZ TORRALBO,, ,0000000000,FALSE
03,senate,1977-06-15,1,14,9,014,000084,14,TRUE,DIEGO JESUS PEREZ MORA,, ,0000000000,FALSE
